maxerr_scaled,rmse,maxerr,a6,a8,a9,a10,y,L,kap,s19,s20,rw,rf4,bn,p2,imp
4.0000000000000036,0.006371470909888504,0.01200000000000001,0.0,0.02,0.095,0.0,0.185,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0000000000000036,0.006371470909888504,0.01200000000000001,0.0,0.02,0.095,0.0,0.185,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.00666666666664,0.007496541627335238,0.01201999999999992,0.0,0.0,0.085,0.01,0.2,1.15,0.0,100.0,0.0,0.0,0.0,0.0,-600.0,0
4.00666666666664,0.007496541627335238,0.01201999999999992,0.0,0.0,0.085,0.01,0.2,1.15,0.0,100.0,0.0,0.0,0.0,0.0,-600.0,0
4.009999999999995,0.006114254450174721,0.012029999999999985,0.0,0.02,0.095,0.0,0.185,1.025,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0
4.009999999999995,0.006114254450174721,0.012029999999999985,0.0,0.02,0.095,0.0,0.185,1.025,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0
4.047599999999996,0.007355449030782839,0.011279999999999957,0.0,0.02,0.085,0.0,0.2,1.025,0.0,0.0,150.0,0.0,0.0,0.0,-150.0,0
4.047599999999996,0.007355449030782839,0.011279999999999957,0.0,0.02,0.085,0.0,0.2,1.025,0.0,0.0,150.0,0.0,0.0,0.0,-150.0,0
4.056666666666635,0.0068312908112704435,0.012169999999999903,0.0,0.02,0.085,0.0,0.2,1.15,0.0,100.0,0.0,0.0,0.0,0.0,-150.0,0
4.056666666666635,0.0068312908112704435,0.012169999999999903,0.0,0.02,0.085,0.0,0.2,1.15,0.0,100.0,0.0,0.0,0.0,0.0,-150.0,0
4.056666666666671,0.0067213814221648025,0.012170000000000014,0.0,0.0,0.085,0.0,0.156,0.475,0.0,100.0,0.0,0.0,0.0,0.0,-600.0,0
4.056666666666671,0.0067213814221648025,0.012170000000000014,0.0,0.0,0.085,0.0,0.156,0.475,0.0,100.0,0.0,0.0,0.0,0.0,-600.0,0
4.063600000000012,0.007040058874964239,0.01216000000000006,0.0,0.02,0.07500000000000001,0.0,0.185,0.85,0.075,0.0,0.0,0.0,0.0,0.0,-600.0,0
4.066400000000003,0.007076499296707098,0.011279999999999957,0.01,0.02,0.03,0.0,0.2,1.275,0.0,0.0,150.0,0.0,0.0,0.0,-600.0,0
4.066400000000003,0.007076499296707098,0.011279999999999957,0.01,0.02,0.03,0.0,0.2,1.275,0.0,0.0,150.0,0.0,0.0,0.0,-600.0,0
4.073333333333336,0.006278042163557618,0.012220000000000009,0.0,0.01,0.095,0.0,0.185,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.073333333333336,0.006278042163557618,0.012220000000000009,0.0,0.01,0.095,0.0,0.185,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0799999999999725,0.006943395108275881,0.012239999999999918,0.01,0.0,0.03,0.0,0.17099999999999999,0.725,0.075,100.0,150.0,0.0,0.0,0.0,0.0,0
4.086666666666646,0.0077700804657638,0.012259999999999938,0.0,0.02,0.085,0.0,0.2,1.025,0.075,0.0,0.0,0.0,0.0,0.0,-150.0,0
4.090000000000001,0.006339964429155963,0.012270000000000003,0.0,0.02,0.085,0.0,0.185,1.15,0.0,0.0,0.0,0.0,0.0,0.0,-600.0,0
4.090000000000001,0.006339964429155963,0.012270000000000003,0.0,0.02,0.085,0.0,0.185,1.15,0.0,0.0,0.0,0.0,0.0,0.0,-600.0,0
4.096666666666656,0.0062549309792798964,0.012289999999999968,0.0,0.01,0.085,0.0,0.185,1.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.096666666666656,0.0062549309792798964,0.012289999999999968,0.0,0.01,0.085,0.0,0.185,1.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.10333333333331,0.007025381239160996,0.012309999999999932,0.0,0.0,0.085,0.0,0.17099999999999999,0.725,0.0,100.0,0.0,0.0,0.0,0.0,-150.0,0
4.10333333333331,0.007025381239160996,0.012309999999999932,0.0,0.0,0.085,0.0,0.17099999999999999,0.725,0.0,100.0,0.0,0.0,0.0,0.0,-150.0,0
4.10333333333331,0.007025381239160996,0.012309999999999932,0.0,0.0,0.085,0.0,0.17099999999999999,0.725,0.0,100.0,0.0,0.0,0.0,0.0,-150.0,0
4.10333333333331,0.007025381239160996,0.012309999999999932,0.0,0.0,0.085,0.0,0.17099999999999999,0.725,0.0,100.0,0.0,0.0,0.0,0.0,-150.0,0
4.106666666666666,0.007192471171687474,0.012319999999999998,0.0,0.02,0.085,0.0,0.2,1.15,0.0,100.0,0.0,0.0,0.0,0.0,-600.0,0
4.106666666666666,0.007192471171687474,0.012319999999999998,0.0,0.02,0.085,0.0,0.2,1.15,0.0,100.0,0.0,0.0,0.0,0.0,-600.0,0
4.110000000000002,0.005232149908657677,0.012330000000000008,0.0,0.02,0.085,0.0,0.185,1.15,0.0,100.0,0.0,0.0,0.0,0.0,-150.0,0
